# From MPO250194
# From MPEC 2013-G12
1999 GR6,e,29.1378,180.9238,146.5216,1.342571,0.6335750,0.76122835,328.0373,04/18.0/2013,2000,H20.0,0.15
# From MPO242999
1999 HC1,e,1.2830,28.5075,159.1713,2.042873,0.3375531,0.50676427,293.0557,04/18.0/2013,2000,H24.5,0.15
# From MPO237295
1999 HD1,e,18.2130,209.9037,147.9186,1.131426,0.8189636,0.41777844,118.1233,04/18.0/2013,2000,H20.4,0.15
# From MPO248754
1999 HV1,e,6.4804,207.0513,113.8447,2.568585,0.2394215,0.53941545,92.8690,04/18.0/2013,2000,H17.7,0.15
# From MPO190261
1999 HW1,e,23.6957,37.9044,136.2820,2.380179,0.2684045,0.45487246,305.2864,04/18.0/2013,2000,H19.8,0.15
# From MPO 52461
1999 HX1,e,8.2175,167.6402,102.9604,2.565582,0.2398420,0.56534926,131.7027,04/18.0/2013,2000,H19.9,0.15
# From MPEC 2013-F45
1999 HA2,e,15.0793,147.3682,344.1528,2.793780,0.2110648,0.69807960,16.0165,04/18.0/2013,2000,H17.9,0.15
# From MPO 77384
1999 JE1,e,20.8944,53.1848,302.6211,1.323357,0.6474236,0.70174956,14.7138,04/18.0/2013,2000,H20.0,0.15
# From MPO251988
1999 JU6,e,22.4577,220.2024,69.0394,1.469068,0.5535301,0.20079972,257.7719,04/18.0/2013,2000,H19.4,0.15
# From MPC 35101
1999 JZ10,e,25.9267,54.5752,79.9720,1.306348,0.6601088,0.47311655,159.6356,04/18.0/2013,2000,H21.8,0.15
# From MPO248754
1999 KK1,e,7.1054,76.8048,229.9719,2.116414,0.3201128,0.46054414,153.3583,04/18.0/2013,2000,H18.2,0.15
# From MPO242999
1999 KL1,e,9.6652,64.6918,116.9920,1.720739,0.4366482,0.42775748,81.5312,04/18.0/2013,2000,H21.5,0.15
# From MPO 53597
1999 LJ1,e,4.5621,243.8326,351.3914,1.621599,0.4772973,0.30861723,265.7728,04/18.0/2013,2000,H22.2,0.15
# From MPO234345
1999 LK1,e,11.9065,240.0302,223.5851,0.907205,1.1406329,0.33267662,143.7822,04/18.0/2013,2000,H22.0,0.15
# From MPO 55865
1999 LT1,e,43.1148,67.0327,158.5808,3.004917,0.1892149,0.64153340,252.4893,04/18.0/2013,2000,H17.6,0.15
# From MPO243000
1999 LW1,e,6.6787,204.7512,168.4097,1.438871,0.5710462,0.68246469,335.2173,04/18.0/2013,2000,H20.3,0.15
# From MPC 35122
1999 LX1,e,19.8109,251.8795,133.4660,1.164249,0.7845768,0.72634711,331.0319,04/18.0/2013,2000,H20.6,0.15
# From MPO243000
1999 LD6,e,11.4495,236.8871,71.9724,1.845315,0.3931862,0.49789912,173.9549,04/18.0/2013,2000,H22.1,0.15
# From MPC 35737
1999 LE6,e,27.1384,92.3347,185.3100,1.642796,0.4680893,0.33000867,199.3103,04/18.0/2013,2000,H20.6,0.15
# From MPEC 2013-E08
1999 LS7,e,13.0528,252.3588,123.6623,1.010008,0.9709950,0.30085537,148.5145,04/18.0/2013,2000,H20.8,0.15
# From MPO 53597
1999 LV7,e,30.4859,87.4571,158.8555,2.207760,0.3004529,0.47094969,80.6613,04/18.0/2013,2000,H19.2,0.15
# From MPO 66087
1999 LN28,e,9.1929,115.6354,186.5997,2.143005,0.3141732,0.46659523,136.9938,04/18.0/2013,2000,H19.4,0.15
# From MPO198854
1999 LP28,e,16.3125,87.9834,307.0107,1.219257,0.7320845,0.09073742,327.8361,04/18.0/2013,2000,H20.0,0.15
# From MPO217980
1999 LD30,e,8.4150,86.1619,205.5089,2.854445,0.2043721,0.62229157,301.3134,04/18.0/2013,2000,H20.3,0.15
# From MPO177953
1999 MN,e,2.0202,80.8088,9.8348,0.673821,1.7819153,0.66541235,191.8567,04/18.0/2013,2000,H21.4,0.15
# From MPO248754
1999 NW2,e,8.6805,289.5706,52.9335,1.116019,0.8359813,0.10866093,194.9854,04/18.0/2013,2000,H23.2,0.15
# From MPO241837
1999 OQ3,e,9.1518,147.9982,164.4242,1.897662,0.3770300,0.42350958,91.6348,04/18.0/2013,2000,H20.1,0.15
# From MPC 38070
1999 PS3,e,3.5945,257.2330,78.8536,2.044401,0.3371746,0.48861224,239.1647,04/18.0/2013,2000,H21.7,0.15
# From MPC 38071
1999 RU2,e,5.4266,179.4608,202.9443,2.817125,0.2084466,0.55543411,310.1836,04/18.0/2013,2000,H20.2,0.15
# From MPO 57689
1999 RV2,e,4.7939,334.7780,44.2149,2.439364,0.2586956,0.50831258,197.7249,04/18.0/2013,2000,H18.8,0.15
# From MPO186849
1999 RJ27,e,25.7785,170.3209,64.3518,1.478951,0.5479912,0.35238313,279.1405,04/18.0/2013,2000,H19.5,0.15
# From MPC 38073
1999 RN28,e,8.7768,346.0812,342.7074,2.169796,0.3083725,0.45476282,98.0492,04/18.0/2013,2000,H20.9,0.15
# From MPO 53600
1999 RP28,e,9.2498,174.1786,144.8600,1.476774,0.5492034,0.24086062,225.9905,04/18.0/2013,2000,H22.6,0.15
# From MPO133292
1999 RQ28,e,3.5571,124.2765,269.8253,1.908512,0.3738192,0.42405133,38.6499,04/18.0/2013,2000,H20.7,0.15
# From MPC 36102
1999 RZ31,e,2.9756,163.2098,180.0160,2.595776,0.2356695,0.60193734,92.1304,04/18.0/2013,2000,H23.8,0.15
# From MPO 3918
1999 RA32,e,10.5199,167.7619,9.1025,1.026385,0.9478473,0.09029084,192.1959,04/18.0/2013,2000,H21.2,0.15
# From MPC 38073
1999 RB32,e,3.8744,329.2036,40.7984,2.432825,0.2597394,0.56909364,206.1427,04/18.0/2013,2000,H19.8,0.15
# From MPC 38073
1999 RJ33,e,18.5332,343.1695,27.2327,1.254929,0.7010926,0.18935967,227.8125,04/18.0/2013,2000,H22.5,0.15
# From MPO243000
1999 RK33,e,2.8984,319.3260,53.7971,2.488759,0.2510324,0.58661828,161.8273,04/18.0/2013,2000,H22.4,0.15
# From MPO 13605
1999 RO36,e,3.2859,168.1316,197.4933,2.385335,0.2675347,0.48313605,245.6059,04/18.0/2013,2000,H20.7,0.15
# From MPO221008
1999 RL41,e,17.9983,12.0050,308.8340,3.091771,0.1812980,0.55067193,186.1828,04/18.0/2013,2000,H17.0,0.15
# From MPO254715
1999 RM45,e,10.8863,163.0144,88.5632,1.681104,0.4521811,0.64469851,117.9912,04/18.0/2013,2000,H19.4,0.15
# From MPO215941
1999 SO5,e,13.3654,196.1153,359.8030,1.085926,0.8709711,0.06523029,156.5586,04/18.0/2013,2000,H20.9,0.15
# From MPO248754
1999 SD10,e,6.0037,90.9867,228.4655,3.058541,0.1842607,0.54349760,196.2452,04/18.0/2013,2000,H17.1,0.15
# From MPC 37302
1999 SE10,e,6.8940,40.4315,349.4491,3.213390,0.1711035,0.62015671,122.4793,04/18.0/2013,2000,H20.0,0.15
# From MPO248754
1999 SF10,e,1.2106,25.8959,27.9073,1.278277,0.6819725,0.25296004,104.1460,04/18.0/2013,2000,H24.3,0.15
# From MPC 36570
1999 SG10,e,23.5867,13.5191,103.2755,1.454752,0.5617207,0.61383974,221.4151,04/18.0/2013,2000,H20.6,0.15
# From MPO243000
1999 SH10,e,9.5541,178.6217,118.8026,1.097738,0.8569513,0.12990728,337.6851,04/18.0/2013,2000,H22.4,0.15
# From MPO 57698
1999 SJ10,e,6.8187,132.3568,128.3344,2.134928,0.3159579,0.71149413,146.8803,04/18.0/2013,2000,H19.5,0.15
# From MPO140664
1999 SK10,e,6.9611,197.8243,269.1835,1.763404,0.4208974,0.44125781,243.3162,04/18.0/2013,2000,H19.6,0.15
# From MPO 41582
1999 TY2,e,23.0715,192.0963,230.3062,2.270349,0.2881146,0.60685213,333.5966,04/18.0/2013,2000,H23.3,0.15
# From MPO245810
1999 TZ4,e,32.0077,15.1133,61.5389,1.514617,0.5287494,0.15708926,48.4948,04/18.0/2013,2000,H19.5,0.15
# From MPC 36926
1999 TA5,e,4.2288,297.3577,84.0858,2.396094,0.2657347,0.48892204,229.8737,04/18.0/2013,2000,H20.6,0.15
# From MPO181615
1999 TC5,e,29.1046,192.4630,282.6168,2.015678,0.3444074,0.54742062,228.9795,04/18.0/2013,2000,H18.5,0.15
# From MPO 52485
1999 TD5,e,4.1557,105.0430,309.8499,2.465312,0.2546222,0.52998070,168.4671,04/18.0/2013,2000,H19.4,0.15
# From MPO163604
1999 TE5,e,6.6073,12.5130,355.2315,2.239330,0.2941216,0.48467742,16.6836,04/18.0/2013,2000,H20.5,0.15
# From MPC 36575
1999 TM12,e,28.7155,199.0180,250.6904,1.597964,0.4879256,0.46696521,223.4870,04/18.0/2013,2000,H21.6,0.15
# From MPO243001
1999 TM13,e,2.9471,190.1584,191.9197,2.452232,0.2566620,0.56193248,184.8667,04/18.0/2013,2000,H23.7,0.15
# From MPO 41582
1999 TN13,e,9.5129,202.3634,216.9400,2.032120,0.3402358,0.52600641,228.2166,04/18.0/2013,2000,H23.6,0.15
# From MPC 36575
1999 TO13,e,20.3064,15.1376,302.2619,1.588061,0.4924966,0.43773430,22.8570,10/09.0/1999,2000,H21.4,0.15
# From MPO 57699
1999 TT16,e,2.0134,328.0593,148.8072,2.158380,0.3108223,0.66521410,55.8700,04/18.0/2013,2000,H19.6,0.15
# From MPO 57699
1999 TU16,e,18.7564,202.5100,175.8045,2.575447,0.2384653,0.50020125,97.9949,04/18.0/2013,2000,H22.1,0.15
# From MPC 36576
1999 TV16,e,1.1006,345.1599,85.8079,1.574695,0.4987804,0.40840536,280.0809,04/18.0/2013,2000,H23.4,0.15
# From MPC 36929
1999 TW16,e,34.6070,28.3772,134.6475,1.424124,0.5799389,0.73550171,315.5374,10/09.0/1999,2000,H19.5,0.15
# From MPO127862
1999 UQ,e,24.8145,211.3487,7.2156,1.094231,0.8610736,0.01607025,91.4241,04/18.0/2013,2000,H21.8,0.15
# From MPEC 2013-E47
1999 UR,e,3.6012,50.7479,18.0268,1.898309,0.3768372,0.50458228,45.3857,04/18.0/2013,2000,H21.5,0.15
# From MPC 36933
1999 UZ5,e,10.4373,228.6354,64.7388,2.640522,0.2297044,0.79896398,11.8146,10/29.0/1999,2000,H21.8,0.15
# From MPC 36935
1999 VT,e,14.3477,38.4824,297.1279,2.003946,0.3474361,0.48645802,18.8962,10/29.0/1999,2000,H19.8,0.15
# From MPO221009
1999 VN6,e,19.4861,58.1018,43.5502,1.733260,0.4319250,0.37048522,294.3649,04/18.0/2013,2000,H19.5,0.15
# From MPO 52529
1999 VQ6,e,27.6252,203.6221,254.2530,2.595939,0.2356473,0.50878952,60.2726,04/18.0/2013,2000,H18.5,0.15
# From MPO245811
1999 VR6,e,8.5177,212.9881,294.0824,2.192576,0.3035792,0.75805236,33.7254,04/18.0/2013,2000,H20.8,0.15
# From MPO241838
1999 VS6,e,27.9731,35.3309,89.2791,1.197594,0.7520376,0.22299011,30.7858,04/18.0/2013,2000,H19.1,0.15
# From MPO202378
1999 VM11,e,17.0521,218.0642,206.3368,1.594888,0.4893376,0.27905274,228.0033,04/18.0/2013,2000,H20.7,0.15
# From MPO170022
1999 VN11,e,31.0864,44.3711,32.6314,2.447652,0.2573828,0.54784485,175.5686,04/18.0/2013,2000,H20.3,0.15
# From MPO171907
1999 VQ11,e,7.9057,26.8935,353.0230,2.819652,0.2081665,0.59165540,306.1265,04/18.0/2013,2000,H17.6,0.15
# From MPC 36938
1999 VK12,e,9.4910,48.9525,102.7360,2.228543,0.2962597,0.77441234,341.2902,10/29.0/1999,2000,H23.7,0.15
# From MPO 2680
1999 VX15,e,12.3695,222.1875,268.6206,2.996615,0.1900018,0.60387697,179.2535,04/18.0/2013,2000,H18.8,0.15
# From MPEC 2013-F57
1999 VF22,e,3.9064,3.6713,271.4904,1.312768,0.6552727,0.73879920,11.4784,04/18.0/2013,2000,H20.5,0.15
# From MPO159063
1999 VG22,e,2.8515,271.3765,222.6454,1.646890,0.4663449,0.32978664,75.8751,04/18.0/2013,2000,H18.6,0.15
# From MPC 36941
1999 VU25,e,5.9648,229.8869,161.0465,2.016738,0.3441357,0.47710741,1.1519,10/29.0/1999,2000,H24.0,0.15
# From MPC 36941
1999 VV25,e,7.4881,232.0555,204.2792,2.238789,0.2942282,0.56023381,349.2973,10/29.0/1999,2000,H25.0,0.15
# From MPC 36941
1999 VW25,e,10.7747,232.3789,354.7324,0.928670,1.1013166,0.11216543,167.2743,10/29.0/1999,2000,H25.3,0.15
# From MPC 36941
1999 VX25,e,1.6635,55.3058,151.7091,0.899748,1.1548419,0.13964400,112.5942,04/18.0/2013,2000,H26.7,0.15
# From MPO202379
1999 XS16,e,10.0821,77.4085,99.0923,2.938151,0.1957009,0.53651343,196.2367,04/18.0/2013,2000,H15.2,0.15
# From MPC 39559
1999 XS35,e,19.5560,48.8720,333.2236,17.84557,0.0130740,0.94718202,64.3860,04/18.0/2013,2000,H17.2,0.15
# From MPO 77422
1999 XD106,e,24.6890,84.2885,301.3481,3.049052,0.1851215,0.56907423,204.1778,04/18.0/2013,2000,H16.6,0.15
# From MPO189189
1999 XO135,e,20.2166,254.0481,254.0515,3.134816,0.1775767,0.51012076,121.6841,04/18.0/2013,2000,H16.3,0.15
# From MPO189189
1999 XK136,e,2.6677,63.6251,302.4053,2.383634,0.2678211,0.69783008,241.1464,04/18.0/2013,2000,H20.3,0.15
# From MPO237296
1999 XL136,e,8.9073,270.4531,274.9774,1.817617,0.4022078,0.64752335,139.8303,04/18.0/2013,2000,H19.6,0.15
# From MPO189190
1999 XM141,e,21.6205,73.0476,105.7269,1.236327,0.7169753,0.36931089,206.4340,04/18.0/2013,2000,H19.5,0.15
# From MPO 57730
1999 XN141,e,7.4560,87.2066,309.8303,2.497672,0.2496899,0.62026931,141.4035,04/18.0/2013,2000,H22.6,0.15
# From MPO 2706
1999 YD,e,1.3788,9.5470,61.7563,2.464027,0.2548214,0.59303844,164.6387,04/18.0/2013,2000,H21.1,0.15
# From MPEC 2013-E15
1999 YG3,e,34.5189,293.2998,250.2218,1.284690,0.6768720,0.32939312,355.8362,04/18.0/2013,2000,H19.0,0.15
# From MPEC 2013-E07
1999 YR14,e,3.7216,3.1233,9.4447,1.653479,0.4635602,0.40083831,136.3255,04/18.0/2013,2000,H18.9,0.15
# From MPO186854
2000 AA6,e,2.0343,279.9991,287.4428,1.286526,0.6754233,0.51928927,351.6264,04/18.0/2013,2000,H22.1,0.15
# From MPO211631
2000 AB6,e,3.7929,282.9521,133.4742,1.786891,0.4126262,0.47634249,216.7409,04/18.0/2013,2000,H22.2,0.15
# From MPO190267
2000 AC6,e,4.7081,101.6689,187.9104,0.853320,1.2503641,0.28629680,123.9427,04/18.0/2013,2000,H21.5,0.15
# From MPC 38174
2000 AG6,e,2.4372,283.0457,276.4451,1.017490,0.9603043,0.18973672,271.3136,04/18.0/2013,2000,H25.3,0.15
# From MPO254716
2000 AW93,e,27.3220,113.1444,61.2906,1.507476,0.5325106,0.08936450,7.6605,04/18.0/2013,2000,H18.8,0.15
# From MPO 7519
2000 AY93,e,11.3922,281.4706,233.2362,3.181764,0.1736609,0.53269409,110.7638,04/18.0/2013,2000,H18.0,0.15
# From MPO159064
2000 AE205,e,4.4594,271.6639,150.3301,1.164422,0.7844019,0.13754339,240.9902,04/18.0/2013,2000,H23.0,0.15
# From MPC 39582
2000 AF205,e,2.4088,220.1331,127.2901,1.033881,0.9375584,0.27664786,316.7347,04/18.0/2013,2000,H21.5,0.15
# From MPO117906
2000 AG205,e,18.4155,269.9395,248.9997,2.290377,0.2843438,0.52193061,274.5144,04/18.0/2013,2000,H19.6,0.15
# From MPC 38190
2000 AH205,e,2.6025,248.4502,117.3209,1.145950,0.8034439,0.40681712,45.3221,12/28.0/1999,2000,H22.4,0.15
# From MPC 39582
2000 AC229,e,52.3034,112.8725,358.3015,4.143453,0.1168586,0.55873270,204.0399,04/18.0/2013,2000,H16.7,0.15
# From MPC 39584
2000 BK2,e,6.9834,319.3553,179.7604,3.652252,0.1412092,0.53297653,337.4092,04/18.0/2013,2000,H16.7,0.15
# From MPEC 2013-F22
2000 BE19,e,10.1106,71.6461,326.4179,1.868851,0.3857821,0.55898126,84.2420,04/18.0/2013,2000,H17.8,0.15
# From MPO215057
2000 BH19,e,1.3151,349.4092,134.6780,2.026744,0.3415904,0.45504400,209.3905,04/18.0/2013,2000,H19.5,0.15
# From MPC 39586
2000 BK19,e,14.7227,310.4469,201.2880,2.401455,0.2648453,0.58155925,186.8586,04/18.0/2013,2000,H22.2,0.15
# From MPO155913
2000 BL19,e,14.6182,311.6097,244.4773,2.742858,0.2169697,0.63614569,321.4990,04/18.0/2013,2000,H19.9,0.15
# From MPO243003
2000 BO19,e,16.7909,310.1432,272.3925,1.199101,0.7506205,0.38331852,334.3872,04/18.0/2013,2000,H24.6,0.15
# From MPO251989
2000 BO28,e,6.3463,319.8957,303.2404,1.698113,0.4454041,0.60013655,292.1622,04/18.0/2013,2000,H19.8,0.15
# From MPO116133
2000 CA13,e,1.4568,189.4759,315.9157,3.753995,0.1355076,0.55490802,297.5970,04/18.0/2013,2000,H17.7,0.15
# From MPO221009
2000 CL33,e,8.8649,297.9222,127.8377,2.472376,0.2535317,0.55349108,165.4350,04/18.0/2013,2000,H18.3,0.15
# From MPO208167
2000 CM33,e,11.5511,132.8741,50.1854,1.322630,0.6479575,0.27208381,217.8995,04/18.0/2013,2000,H21.0,0.15
# From MPC 40449
2000 CN33,e,17.6795,129.6266,351.4758,2.602589,0.2347446,0.58612005,58.1341,04/18.0/2013,2000,H19.2,0.15
# From MPC 39591
2000 CO33,e,18.2883,319.5798,179.2263,2.322708,0.2784275,0.56826879,257.2315,04/18.0/2013,2000,H21.1,0.15
# From MPO221009
2000 CE59,e,12.2640,318.7100,307.5287,1.137641,0.8122627,0.16665865,203.8416,04/18.0/2013,2000,H20.4,0.15
# From MPO155913
2000 CK59,e,5.7043,139.2680,341.3753,1.477197,0.5489673,0.31165984,131.0241,04/18.0/2013,2000,H24.1,0.15
# From MPO198856
2000 CO101,e,15.3228,353.0844,64.9440,1.076401,0.8825575,0.09008357,18.3672,04/18.0/2013,2000,H19.1,0.15
# From MPO227395
2000 CP101,e,10.4504,160.4067,247.7150,1.774666,0.4168975,0.61922178,231.4761,04/18.0/2013,2000,H19.9,0.15
# From MPO241839
2000 CR101,e,0.5984,333.7034,153.0164,1.694962,0.4466466,0.24584332,3.0277,04/18.0/2013,2000,H20.2,0.15
# From MPO 2744
2000 DN1,e,7.7711,42.3058,146.2712,2.889051,0.2007110,0.66734457,239.8479,04/18.0/2013,2000,H19.7,0.15
# From MPO222814
2000 DO1,e,3.4554,335.9260,302.6497,1.430028,0.5763512,0.68202482,209.4713,04/18.0/2013,2000,H20.3,0.15
# From MPEC 2013-F08
2000 DL8,e,8.7548,61.9169,353.9850,2.195594,0.3029535,0.60836575,40.9025,04/18.0/2013,2000,H19.0,0.15
# From MPC 39604
2000 DO8,e,0.2835,94.0687,97.2639,2.471492,0.2536678,0.61588764,127.2597,04/18.0/2013,2000,H24.8,0.15
# From MPO227396
2000 DQ110,e,58.2911,347.8581,95.5172,3.358489,0.1601357,0.63086149,69.4320,04/18.0/2013,2000,H16.7,0.15
# From MPO224581
2000 DV110,e,4.3959,11.6453,220.2400,2.089687,0.3262739,0.38872395,82.1195,04/18.0/2013,2000,H19.6,0.15
# From MPO193432
2000 EB14,e,11.5695,162.8696,139.5720,0.895740,1.1626023,0.49557177,86.3934,04/18.0/2013,2000,H23.1,0.15
# From MPC 39632
2000 EC14,e,11.4569,158.5445,334.8270,2.635843,0.2303163,0.53593792,5.4756,02/26.0/2000,2000,H20.5,0.15
# From MPO254716
2000 ED14,e,13.7738,3.9267,310.0735,0.834960,1.2918314,0.56668107,336.6026,04/18.0/2013,2000,H20.8,0.15
# From MPEC 2013-F03
2000 EJ26,e,9.2244,10.6218,285.7261,1.382548,0.6062947,0.61483202,321.6852,04/18.0/2013,2000,H19.4,0.15
# From MPC 39636
2000 EM26,e,3.8767,345.3672,23.8843,0.815799,1.3376105,0.46973913,107.3637,02/26.0/2000,2000,H22.4,0.15
# From MPO196558
2000 EE38,e,2.7006,199.6782,285.0902,3.091401,0.1813306,0.51305577,157.0451,04/18.0/2013,2000,H17.4,0.15
# From MPO 66113
2000 ED68,e,25.7822,1.1875,116.4065,3.249218,0.1682812,0.40500961,27.0071,03/17.0/2000,2000,H16.0,0.15
# From MPO208167
2000 EU70,e,13.0167,166.4533,253.0252,2.209128,0.3001738,0.76419905,19.7511,02/26.0/2000,2000,H18.5,0.15
# From MPO 70242
2000 EC104,e,31.8335,172.9468,346.6132,1.788314,0.4121341,0.37246646,178.0841,04/18.0/2013,2000,H21.3,0.15
# From MPO158400
2000 EV106,e,33.4732,170.9076,255.2966,1.648763,0.4655504,0.34870995,132.5113,04/18.0/2013,2000,H19.1,0.15
# From MPO196558
2000 EY106,e,38.1678,359.8500,102.6036,1.691604,0.4479773,0.45486102,16.0133,04/18.0/2013,2000,H19.2,0.15
# From MPC 40488
2000 EZ106,e,41.0987,358.4962,313.1080,0.936649,1.0872740,0.45023987,70.2720,04/18.0/2013,2000,H20.5,0.15
# From MPO208167
2000 EB107,e,25.2392,177.4887,43.5011,3.034857,0.1864218,0.58333101,160.5542,04/18.0/2013,2000,H17.2,0.15
# From MPO 57766
2000 FP10,e,23.5738,5.1189,165.3776,1.440045,0.5703481,0.23746327,206.9428,04/18.0/2013,2000,H21.6,0.15
# From MPO 7521
2000 FX13,e,11.5401,40.5563,97.8495,1.824764,0.3998473,0.33682728,132.5963,04/18.0/2013,2000,H19.9,0.15
# From MPO 57769
2000 GB2,e,7.0353,187.5798,254.7356,2.447556,0.2573980,0.59014124,187.5129,04/18.0/2013,2000,H19.0,0.15
# From MPO 62289
2000 GF2,e,9.6275,176.1063,107.9915,1.340982,0.6347013,0.37760905,97.4726,04/18.0/2013,2000,H20.5,0.15
# From MPC 40529
2000 GT127,e,14.5214,17.0934,206.8713,2.435159,0.2593660,0.47351240,350.8509,04/06.0/2000,2000,H22.6,0.15
# From MPO 2769
2000 GV127,e,17.8796,197.2155,2.5113,2.843545,0.2055483,0.61525361,265.9945,04/18.0/2013,2000,H19.2,0.15
# From MPO 57773
2000 GW127,e,6.6341,127.2689,332.6684,2.234735,0.2950292,0.72590162,339.4912,04/18.0/2013,2000,H19.6,0.15
# From MPO 66119
2000 GQ132,e,30.1189,40.3528,146.7642,3.263490,0.1671786,0.53336126,78.6387,04/18.0/2013,2000,H17.7,0.15
# From MPO 13665
2000 GC147,e,2.3308,318.9594,126.9744,2.768787,0.2139291,0.61622984,301.5384,04/18.0/2013,2000,H20.3,0.15
# From MPO245811
2000 GD147,e,7.0928,357.4670,182.1884,1.893371,0.3783123,0.54889762,2.4304,04/18.0/2013,2000,H20.2,0.15
# From MPO152302
2000 GV147,e,10.5701,68.7405,215.9820,1.746443,0.4270439,0.45662317,200.5829,04/18.0/2013,2000,H19.2,0.15
# From MPO 87383
2000 HW23,e,7.7562,46.6084,244.7003,2.154385,0.3116872,0.42386670,1.0307,04/18.0/2013,2000,H18.5,0.15
# From MPO 787
2000 HB24,e,2.6600,55.2309,17.9051,0.815529,1.3382743,0.43029754,326.7791,04/18.0/2013,2000,H23.3,0.15
# From MPO 57775
2000 HO40,e,6.1998,30.0735,6.2380,0.740501,1.5467334,0.53486949,296.6150,04/18.0/2013,2000,H22.1,0.15
# From MPO221010
2000 HP40,e,14.1447,219.0059,12.8247,1.291050,0.6718769,0.15983712,293.2854,04/18.0/2013,2000,H24.0,0.15
# From MPO190270
2000 HD74,e,49.2828,55.2727,223.5036,2.918934,0.1976367,0.59675322,199.4623,04/18.0/2013,2000,H18.0,0.15
# From MPEC 2013-F26
2000 JF1,e,11.4101,55.0214,220.1873,2.184415,0.3052821,0.45336085,344.1473,04/18.0/2013,2000,H19.1,0.15
# From MPO179754
2000 JA3,e,10.1933,119.6422,151.2463,2.252590,0.2915284,0.45764130,280.8152,04/18.0/2013,2000,H18.7,0.15
# From MPO 804
2000 JF5,e,13.7426,58.1268,216.8876,2.057751,0.3338987,0.55735233,344.4430,04/26.0/2000,2000,H21.9,0.15
# From MPO139142
2000 JJ5,e,9.4762,60.1380,50.5333,1.910822,0.3731417,0.70119752,351.6667,04/18.0/2013,2000,H18.9,0.15
# From MPO 805
2000 JX8,e,6.0065,41.8985,188.9432,1.538329,0.5165712,0.33346181,352.5184,04/26.0/2000,2000,H25.4,0.15
# From MPO221010
2000 JY8,e,16.5251,109.0605,41.2901,2.784303,0.2121433,0.60467458,308.0103,04/18.0/2013,2000,H17.0,0.15
# From MPO 2777
2000 JZ8,e,14.1677,213.5369,12.3709,1.472603,0.5515381,0.23149773,90.9433,04/18.0/2013,2000,H20.8,0.15
# From MPO217981
2000 JN10,e,21.4538,47.2321,254.5333,2.256553,0.2907607,0.43027331,264.0111,04/18.0/2013,2000,H17.8,0.15
# From MPO190271
2000 JV60,e,8.2111,242.4700,319.9761,3.179859,0.1738170,0.50993511,110.4951,04/18.0/2013,2000,H17.4,0.15
# From MPO224581
2000 JO78,e,7.3348,310.6014,349.6501,2.151411,0.3123339,0.43785019,1.2084,04/18.0/2013,2000,H17.8,0.15
# From MPO 57779
2000 KA,e,6.6958,62.6066,83.1107,1.331361,0.6415941,0.46177348,184.4710,04/18.0/2013,2000,H21.6,0.15
# From MPO 57779
2000 KC,e,10.5651,75.0895,180.4405,2.250452,0.2919439,0.46962994,286.7446,04/18.0/2013,2000,H20.2,0.15
# From MPO 87387
2000 KL33,e,6.9083,134.1522,160.1982,2.112514,0.3209997,0.43013781,53.3905,04/18.0/2013,2000,H19.7,0.15
# From MPO 2787
2000 KE41,e,50.3645,64.8946,56.9264,2.997084,0.1899572,0.86662507,184.9700,04/18.0/2013,2000,H17.4,0.15
# From MPO147146
2000 KW43,e,24.2798,82.7190,63.4948,1.452186,0.5632105,0.47778426,173.6804,04/18.0/2013,2000,H20.0,0.15
# From MPO159065
2000 KN44,e,26.2796,75.2077,97.6297,2.722957,0.2193527,0.56089695,331.8691,04/18.0/2013,2000,H18.5,0.15
# From MPO 57779
2000 KP44,e,28.3996,227.4178,135.1146,1.929397,0.3677661,0.75490576,264.4473,04/18.0/2013,2000,H18.8,0.15
# From MPO175168
2000 LK,e,17.0351,200.1347,193.8850,2.179325,0.3063523,0.94601638,346.2954,04/18.0/2013,2000,H18.4,0.15
# From MPO 57780
2000 LD3,e,37.1258,74.1808,47.2560,1.439277,0.5708046,0.74118425,195.6824,04/18.0/2013,2000,H19.6,0.15
# From MPO 41656
2000 LF3,e,14.9330,83.1492,222.6811,2.581409,0.2376396,0.65907551,24.6098,04/18.0/2013,2000,H21.6,0.15
# From MPO176740
2000 LF6,e,15.6338,87.6939,151.4821,2.950530,0.1944707,0.59734011,211.2383,04/18.0/2013,2000,H19.6,0.15
# From MPO 1663
2000 LG6,e,2.8364,72.5347,8.2233,0.917284,1.1218851,0.11087705,50.2936,04/18.0/2013,2000,H29.0,0.15
# From MPO 8474
2000 LK10,e,4.6887,61.2965,250.1944,2.126744,0.3177835,0.40690098,22.1851,04/18.0/2013,2000,H19.9,0.15
# From MPO121756
2000 NQ11,e,7.6260,104.7743,220.6917,2.054661,0.3346523,0.36730127,107.1720,04/18.0/2013,2000,H19.6,0.15
# From MPO190271
2000 OH,e,18.6319,283.8960,354.8302,2.427603,0.2605779,0.59024232,140.3349,04/18.0/2013,2000,H17.4,0.15
# From MPO171910
2000 OG8,e,5.2827,295.8073,71.0134,2.669426,0.2259838,0.54163039,315.5685,04/18.0/2013,2000,H17.7,0.15
# From MPO 57780
2000 OH8,e,5.9331,287.3527,23.5853,2.405715,0.2641423,0.50254606,143.6260,04/18.0/2013,2000,H20.8,0.15
# From MPO 35534
